"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","Url"
"4616","El Ultimo Enemigo/ the Last Enemy","Manuel Gonzalez Gil","Ediciones Del Eclipse S R L",NA,0,0,64,"Mixed media product","https://www.bookdepository.com/es/El-Ultimo-Enemigo-Last-Enemy-Manuel-Gonzalez-Gil/9789879011492?ref=grid-view"
"4617","Lecturas y Escrituras 9 - Lengua y Literatura / 3 Ciclo Egb","Marta Lescano","del Eclipse",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Lecturas-y-Escrituras-9-Lengua-y-Literatura-3-Ciclo-Egb-Marta-Lescano/9789879011317?ref=grid-view"
"4618","Para Resolver 9 - Matematica / 3b0 Ciclo Egb","Monica Estruch","del Eclipse",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Para-Resolver-9-Matematica-3b0-Ciclo-Egb-Monica-Estruch/9789879011232?ref=grid-view"
"4619","Lecturas y Escrituras 7 - Lengua y Literatura / 3b","Marta Lescano","del Eclipse",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Lecturas-y-Escrituras-7-Lengua-y-Literatura-3b-Marta-Lescano/9789879011294?ref=grid-view"
"4620","Descalzos","Manuel Gonzalez Gil","del Eclipse",NA,0,0,64,"Paperback","https://www.bookdepository.com/es/Descalzos-Manuel-Gonzalez-Gil/9789879011379?ref=grid-view"
"4621","Para Comunicarnos 3 -Lengua y Literatura/Polimodal","Marta Lescano","del Eclipse",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Para-Comunicarnos-3-Lengua-y-Literatura-Polimodal-Marta-Lescano/9789879011027?ref=grid-view"
"4622","Extrano Caso del Dr Jekill y MR, Hyde","Robert Louis Stevenson","ALTAMIRA",NA,3.82,393178,NA,"Paperback","https://www.bookdepository.com/es/Extrano-Caso-del-Dr-Jekill-y-MR-Hyde-Robert-Louis-Stevenson/9789879017128?ref=grid-view"
"4623","Cuaderno de Ortografia 13","Liliana Ferreiros","E.D.B.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Cuaderno-de-Ortografia-13-Liliana-Ferreiros/9789879034262?ref=grid-view"
"4624","Cuaderno de Ortografia 5","Ana Maria Fernandez","E.D.B.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Cuaderno-de-Ortografia-5-Ana-Maria-Fernandez/9789879034187?ref=grid-view"
"4625","Cuaderno de Ortografia 7","Liliana Ferreiros","E.D.B.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Cuaderno-de-Ortografia-7-Liliana-Ferreiros/9789879034200?ref=grid-view"
"4626","Domino - Educacion Inicial 4 Anos","A Albos","E.D.B.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Domino-Educacion-Inicial-4-Anos-Albos/9789879034347?ref=grid-view"
"4627","Lecturas 2","Edebe","EDBE",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Lecturas-2-Edebe/9789879034378?ref=grid-view"
"4628","Religion Catolica 9","Edb","EDBE",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Religion-Catolica-9-Edb/9789879034873?ref=grid-view"
"4629","Cuaderno de Matematica 6","Edebe Equipo","E.D.B.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Cuaderno-de-Matematica-6-Edebe-Equipo/9789879034699?ref=grid-view"
"4630","Cuentos Infantiles Para Contar y Jugar","Editorial Antroposofica","Antroposofica",NA,0,0,192,"Paperback","https://www.bookdepository.com/es/Cuentos-Infantiles-Para-Contar-y-Jugar-Editorial-Antroposofica/9789879066959?ref=grid-view"
"4631","Llegaron Los Espanoles - H.A.2 -","Varios","Odo",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Llegaron-Los-Espanoles-H-2-Varios/9789879069035?ref=grid-view"
"4632","El Muerto Que Murio Cuatro Veces","Liliana Menendez","Odo",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/El-Muerto-Que-Murio-Cuatro-Veces-Liliana-Menendez/9789879069868?ref=grid-view"
"4633","Sistemas de Informacion Contable 1 - Polimodal","Roberto Angrisani","A & L Editores",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Sistemas-de-Informacion-Contable-1-Polimodal-Roberto-Angrisani/9789879142240?ref=grid-view"
"4634","Nuevos Cuentos de La Selva - 2","Horacio Quiroga","SOLARIS",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Nuevos-Cuentos-de-La-Selva-2-Horacio-Quiroga/9789879172179?ref=grid-view"
"4635","Matematica 4 - Asi Aprendemos / Libro del Alumno","Marta Arena","Crecer Creando",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Matematica-4-Asi-Aprendemos-Libro-del-Alumno-Marta-Arena/9789879197134?ref=grid-view"
"4636","Don Segundo Sombra","Ricardo Güiraldes","Grupo Editor La Grulla",NA,3.58,1205,NA,"Paperback","https://www.bookdepository.com/es/Don-Segundo-Sombra-Ricardo-Güiraldes/9789879209363?ref=grid-view"
"4637","Nuevos Cuentos de La Selva - 3","Horacio Quiroga","SOLARIS",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Nuevos-Cuentos-de-La-Selva-3-Horacio-Quiroga/9789879172193?ref=grid-view"
"4638","Anana Catequesis - Educacion Inicial 5 Aos","Juan L Rodriguez","E.D.B.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Anana-Catequesis-Educacion-Inicial-5-Aos-Juan-L-Rodriguez/9789879252796?ref=grid-view"
"4639","En Zapatillas 3 - Conocimiento del Medio","Juan Leonardo Rodrguez","E.D.B.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/En-Zapatillas-3-Conocimiento-del-Medio-Juan-Leonardo-Rodrguez/9789879252710?ref=grid-view"
"4640","En Zapatillas 1 - Lecturas","Edb","E.D.B.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/En-Zapatillas-1-Lecturas-Edb/9789879252581?ref=grid-view"
"4641","Lengua 3 - 1b","Edb","EDBE",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Lengua-3-1b-Edb/9789879252024?ref=grid-view"
"4642","En Zapatillas 3 Lenguaje","Juan Leonardo Rodrguez","E.D.B.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/En-Zapatillas-3-Lenguaje-Juan-Leonardo-Rodrguez/9789879252697?ref=grid-view"
"4643","del Dicho Al Hecho 6 - Ortografia 2 Ciclo Egb","E D B","E.D.B.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/del-Dicho-Al-Hecho-6-Ortografia-2-Ciclo-Egb-E-D-B/9789879252840?ref=grid-view"
"4644","Ciencias Naturales 9 Egb","Otros","EDBE",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Ciencias-Naturales-9-Egb-Otros/9789879252543?ref=grid-view"
"4645","Caminantes 6 - Lecturas 2b0 Ciclo Egb","E D B","E.D.B.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Caminantes-6-Lecturas-2b0-Ciclo-Egb-E-D-B/9789879252949?ref=grid-view"
"4646","En Zapatillas 1 Lenguaje","Juan Leonardo Rodrguez","E.D.B.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/En-Zapatillas-1-Lenguaje-Juan-Leonardo-Rodrguez/9789879252598?ref=grid-view"
"4647","Caminantes 5 - Matematica 2 Ciclo Egb","E D B","E.D.B.",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Caminantes-5-Matematica-2-Ciclo-Egb-E-D-B/9789879252963?ref=grid-view"
"4648","Tecnologia 8 3er Ciclo - Ciencias Sociales","Otros","EDBE",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Tecnologia-8-3er-Ciclo-Ciencias-Sociales-Otros/9789879252291?ref=grid-view"
"4649","Arrimate 3 - Matematica Egb","- Schmukliar Stisin","Puerto de Palos",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Arrimate-3-Matematica-Egb-Schmukliar-Stisin/9789879273241?ref=grid-view"
"4650","Ahora Si Puedo Estudiar - Tecnicas de Trabajo Intelectual","Liliana Duran","Comunicarte Editorial",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Ahora-Si-Puedo-Estudiar-Tecnicas-de-Trabajo-Intelectual-Liliana-Duran/9789879280478?ref=grid-view"
"4651","Ingles Berlitz Kids 1000 Words","Berlitz Guides","Apa Publications",NA,0,0,64,"Hardback","https://www.bookdepository.com/es/Ingles-Berlitz-Kids-1000-Words-Berlitz-Guides/9782831565538?ref=grid-view"
"4652","Berlitz 1000 Words: Spanish","","Apa Publications",NA,0,0,64,"Paperback","https://www.bookdepository.com/es/Berlitz-1000-Words-Spanish/9782831565521?ref=grid-view"
"4653","Conoce Las Plantas (Six-Pack)","E Cardenas","Milo Educational Books & Resources",NA,0,0,16,"Paperback","https://www.bookdepository.com/es/Conoce-Las-Plantas-Six-Pack-E-Cardenas/9781933668017?ref=grid-view"
"4654","Celebrations","Carlos Sosa","Literary Architects",NA,4.25,4,48,"Paperback","https://www.bookdepository.com/es/Celebrations-Carlos-Sosa/9781933669038?ref=grid-view"
"4655","Los Cinco Sentidos (Six-Pack)","Ernesto A Cardenas","Milo Educational Books & Resources",NA,0,0,16,"Paperback","https://www.bookdepository.com/es/Los-Cinco-Sentidos-Six-Pack-Ernesto-Cardenas/9781933668116?ref=grid-view"
"4656","Mariposas","E Cardenas","Milo Educational Books & Resources",NA,0,0,16,"Paperback","https://www.bookdepository.com/es/Mariposas-E-Cardenas/9781933668123?ref=grid-view"
"4657","Recursos Naturales","E Cardenas","Milo Educational Books & Resources",NA,0,0,16,"Paperback","https://www.bookdepository.com/es/Recursos-Naturales-E-Cardenas/9781933668345?ref=grid-view"
"4658","Las Formas","Kristina Mundera","Abren",NA,0,0,16,"Paperback","https://www.bookdepository.com/es/Las-Formas-Kristina-Mundera/9781937314071?ref=grid-view"
"4659","Amo Al Peru","Kristina Mundera","Abren",NA,0,0,16,"Paperback","https://www.bookdepository.com/es/Amo-Al-Peru-Kristina-Mundera/9781937314118?ref=grid-view"
"4660","The Wild Bunch - Sie kannten kein Gesetz","Sam Peckinpah","Süddeutsche Zeitung",NA,0,0,NA,"DVD video","https://www.bookdepository.com/es/Wild-Bunch-Sie-kannten-kein-Gesetz-Sam-Peckinpah/9783866152786?ref=grid-view"
"4661","Out of Sight","Scott Frank","Süddeutsche Zeitung",NA,0,0,NA,"DVD video","https://www.bookdepository.com/es/Out-Sight-Scott-Frank/9783866150201?ref=grid-view"
"4662","El Unico Arbol (The One Tree)","Pierz Hugo","SeaSquirt Publications",NA,0,0,48,"Paperback","https://www.bookdepository.com/es/El-Unico-Arbol-One-Tree-Pierz-Hugo/9781905470259?ref=grid-view"
"4663","Inside a Beehive","Valerie Rhenius","CMI Publishing Limited",NA,0,0,40,"Paperback","https://www.bookdepository.com/es/Inside-Beehive-Valerie-Rhenius/9781907092046?ref=grid-view"
"4664","Gracias Te Damos","Chief Jake Swamp","Lee & Low Books",NA,4.24,376,1,"Hardback","https://www.bookdepository.com/es/Gracias-Te-Damos-Chief-Jake-Swamp/9781880000441?ref=grid-view"
"4665","El Beisbol Nos Salvo","Ken Mochizuki","Lee & Low Books",NA,4.23,3494,32,"Paperback","https://www.bookdepository.com/es/El-Beisbol-Nos-Salvo-Ken-Mochizuki/9781880000229?ref=grid-view"
"4666","Say Hola to Spanish","Susan Middleton Elya","Lee & Low Books",NA,3.91,117,1,"Hardback","https://www.bookdepository.com/es/Say-Hola-Spanish-Susan-Middleton-Elya/9781880000298?ref=grid-view"
"4667","Teach Your Baby Spanish","Holt Concepts","PENTON OVERSEAS INC",NA,0,0,NA,"Audio cassette","https://www.bookdepository.com/es/Teach-Your-Baby-Spanish-Holt-Concepts/9781892340009?ref=grid-view"
"4668","Coqui y Sus Amigos/Coqui And His Friends","Alfonso Silva Lee","Pangaea",NA,3.8,5,96,"Paperback","https://www.bookdepository.com/es/Coqui-y-Sus-Amigos-Coqui-His-Friends-Alfonso-Silva-Lee/9781929165032?ref=grid-view"
"4669","De Dos Mundos/Of Two Worlds","Carlos Galindo-Leal","Pangaea",NA,4,1,134,"Paperback","https://www.bookdepository.com/es/De-Dos-Mundos-Two-Worlds-Carlos-Galindo-Leal/9781929165520?ref=grid-view"
"4670","Early Start Big Book CD-ROM Puppy Finds a Friend Spanish","Catherine Bruzzone","Early Start Languages",NA,0,0,NA,"CD-ROM","https://www.bookdepository.com/es/Early-Start-Big-Book-CD-ROM-Puppy-Finds-Friend-Spanish-Catherine-Bruzzone/9781905842025?ref=grid-view"
"4671","Lucy Cat at the Farm","Catherine Bruzzone","Early Start Languages",NA,0,0,24,"Mixed media product","https://www.bookdepository.com/es/Lucy-Cat-at-Farm-Catherine-Bruzzone/9781905842407?ref=grid-view"
"4672","Early Start Big Book CD-ROM Goodnight Everyone Spanish","Lone Morton","Early Start Languages",NA,0,0,NA,"CD-ROM","https://www.bookdepository.com/es/Early-Start-Big-Book-CD-ROM-Goodnight-Everyone-Spanish-Lone-Morton/9781905842155?ref=grid-view"
"4673","Lucy Cat in Town","Catherine Bruzzone","Early Start Languages",NA,0,0,NA,"Mixed media product","https://www.bookdepository.com/es/Lucy-Cat-Town-Catherine-Bruzzone/9781905842438?ref=grid-view"
"4674","Lucy Cat at the Beach","Catherine Bruzzone","Early Start Languages",NA,0,0,24,"Mixed media product","https://www.bookdepository.com/es/Lucy-Cat-at-Beach-Catherine-Bruzzone/9781905842452?ref=grid-view"
"4675","Early Start Big Book CD-ROM Get Dressed, Robbie Spanish","Lone Morton","Early Start Languages",NA,0,0,NA,"CD-ROM","https://www.bookdepository.com/es/Early-Start-Big-Book-CD-ROM-Get-Dressed-Robbie-Spanish-Lone-Morton/9781905842148?ref=grid-view"
"4676","Crucigramas: v. 2","Graeme Kirk","Senlac Language Publications",NA,0,0,NA,"","https://www.bookdepository.com/es/Crucigramas-v-2-Graeme-Kirk/9781902509327?ref=grid-view"
"4677","La Gatita Lucia En La Ciudad","Catherine Bruzzone","b small publishing limited",NA,0,0,32,"Paperback","https://www.bookdepository.com/es/La-Gatita-Lucia-En-La-Ciudad-Catherine-Bruzzone/9781902915197?ref=grid-view"
"4678","Spanisch für Fortgeschrittene 2. 3 Cassetten, 3 CDs","Vera F. Birkenbihl","Breuer & Wardin",NA,0,0,NA,"Mixed media product","https://www.bookdepository.com/es/Spanisch-für-Fortgeschrittene-2-3-Cassetten-3-CDs-Vera-F-Birkenbihl/9783937864204?ref=grid-view"
"4679","Spanisch für (Wieder-)Einsteiger. CDs","Vera F. Birkenbihl","Breuer & Wardin",NA,0,0,NA,"CD-Audio","https://www.bookdepository.com/es/Spanisch-für-Wieder-Einsteiger-CDs-Vera-F-Birkenbihl/9783939621034?ref=grid-view"
"4680","100 Japanische Tattoo-Motive.Viersprachige Ausgabe Deutsch, Englisch, Französisch, Spanisch","Jack Mosher","Brecht V.V.H GmbH",NA,0,0,223,"Hardback","https://www.bookdepository.com/es/100-Japanische-Tattoo-Motive-Viersprachige-Ausgabe-Deutsch-Englisch-Französisch-Spanisch-Jack-Mosher/9783927896130?ref=grid-view"
"4681","Shakespeare Para Nios","Edith Nesbit","Andres Bello",NA,3.76,58,128,"Paperback","https://www.bookdepository.com/es/Shakespeare-Para-Nios-Edith-Nesbit/9789871306107?ref=grid-view"
"4682","Problemas 9 - de 10 a 12 Aos","Delta Ala","Edelvives",NA,0,0,NA,"Book","https://www.bookdepository.com/es/Problemas-9-de-10-12-Aos-Delta-Ala/9789871348527?ref=grid-view"
"4683","Problemas 4 - de 6 a 8 Aos","Delta Ala","Edelvives",NA,0,0,NA,"Book","https://www.bookdepository.com/es/Problemas-4-de-6-8-Aos-Delta-Ala/9789871348459?ref=grid-view"
"4684","Alicia En El Pams de Las Maravillas","Lewis Carroll","Lumen Press",NA,4,253291,80,"Paperback","https://www.bookdepository.com/es/Alicia-En-El-Pams-de-Las-Maravillas-Lewis-Carroll/9789870000778?ref=grid-view"
"4685","Garfield","Jim Davis","Lumen Press",NA,4.24,503,128,"Paperback","https://www.bookdepository.com/es/Garfield-Jim-Davis/9789870001423?ref=grid-view"
"4686","Garfield - Alimenta Al Gatito","Jim Davis","Lumen Press",NA,4.21,480,128,"Paperback","https://www.bookdepository.com/es/Garfield-Alimenta-Al-Gatito-Jim-Davis/9789870000648?ref=grid-view"
"4687","Garfield Cuanto Mas Grande, Mejor","Jim Davis","Lumen Press",NA,4.21,903,128,"Paperback","https://www.bookdepository.com/es/Garfield-Cuanto-Mas-Grande-Mejor-Jim-Davis/9789870004134?ref=grid-view"
"4688","Garfield Aventurero","Jim Davis","Lumen Press",NA,5,1,8,"Paperback","https://www.bookdepository.com/es/Garfield-Aventurero-Jim-Davis/9789870004448?ref=grid-view"
"4689","Un Viaje Al Pais de Las Maravillas","M N Starico de Accomo","Lumen Press",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Un-Viaje-Al-Pais-de-Las-Maravillas-M-N-Starico-de-Accomo/9789870003380?ref=grid-view"
"4690","Navidad Enigma","Diana S Albala","Lumen Press",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Navidad-Enigma-Diana-S-Albala/9789870003021?ref=grid-view"
"4691","Las Brujas","Roald Dahl","ALFAGUARA",NA,4.17,321708,200,"Paperback","https://www.bookdepository.com/es/Las-Brujas-Roald-Dahl/9789870401339?ref=grid-view"
"4692","El Nino Envuelto","Elsa Bornemann","ALFAGUARA",NA,4.18,155,176,"Paperback","https://www.bookdepository.com/es/El-Nino-Envuelto-Elsa-Bornemann/9789870400486?ref=grid-view"
"4693","Jose de San Martin Caballero de Principio al Fin","Adela Basch","ALFAGUARA",NA,3,14,77,"Paperback","https://www.bookdepository.com/es/Jose-de-San-Martin-Caballero-de-Principio-al-Fin-Adela-Basch/9789870401902?ref=grid-view"
"4694","Disparates - Rimas y Adivinanzas","Eduardo Chaktoura","ALFAGUARA",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Disparates-Rimas-y-Adivinanzas-Eduardo-Chaktoura/9789870400622?ref=grid-view"
"4695","Las Aventuras de Don Quijote","Miguel de Cervantes Saavedra","ALFAGUARA",NA,3.88,213429,25,"Hardback","https://www.bookdepository.com/es/Las-Aventuras-de-Don-Quijote-Miguel-de-Cervantes-Saavedra/9789870407713?ref=grid-view"
"4696","Robinson Crusoe","Daniel Defoe","ALFAGUARA",NA,3.38,13,25,"Hardback","https://www.bookdepository.com/es/Robinson-Crusoe-Daniel-Defoe/9789870407744?ref=grid-view"
"4697","Blancanieves","Lucila Galay","Infantil.com",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Blancanieves-Lucila-Galay/9789871040780?ref=grid-view"
"4698","El Autobus de Los Campeones","Marcela Ventimiglia","Infantil.com",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/El-Autobus-de-Los-Campeones-Marcela-Ventimiglia/9789871040803?ref=grid-view"
"4699","Los viaje de Miguel Vicente pata caliente/ The Journey of Miguel Who Likes to Travel","Orlando Araujo","Lectorum Pubns",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Los-viaje-de-Miguel-Vicente-pata-caliente-Journey-Miguel-Who-Likes-Travel-Orlando-Araujo/9789800109335?ref=grid-view"
"4700","Un Pinguino en Maracaibo","Salvador Garmendia","Amazonia Solution",NA,4.67,9,48,"Hardback","https://www.bookdepository.com/es/Un-Pinguino-en-Maracaibo-Salvador-Garmendia/9789800752425?ref=grid-view"
"4701","El Sueno Interminable/the Big Sleep","Yvan Pommaux","Lectorum Pubns",NA,3.58,12,NA,"Hardback","https://www.bookdepository.com/es/El-Sueno-Interminable-Big-Sleep-Yvan-Pommaux/9789802572717?ref=grid-view"
"4702","La Peineta Colorada","Dr Fernando Pico","Ekare",NA,4,27,48,"Hardback","https://www.bookdepository.com/es/La-Peineta-Colorada-Dr-Fernando-Pico/9789802570980?ref=grid-view"
"4703","La Cena de Tio Tigre y Otras Obras de Teatro Para Ninos","Clara Rosa Otero","Ekare",NA,3.4,5,88,"Paperback","https://www.bookdepository.com/es/La-Cena-de-Tio-Tigre-y-Otras-Obras-de-Teatro-Para-Ninos-Clara-Rosa-Otero/9789802571352?ref=grid-view"
"4704","La Composicion/ The Composition","Antonio Skarmeta","Lectorum Pubns",NA,4.04,392,36,"Paperback","https://www.bookdepository.com/es/La-Composicion-Composition-Antonio-Skarmeta/9789802573066?ref=grid-view"
"4705","Lilia","Yvan Pommaux","Lectorum Pubns",NA,3.79,14,32,"Hardback","https://www.bookdepository.com/es/Lilia-Yvan-Pommaux/9789802572373?ref=grid-view"
"4706","El Gorrion de La Lengua Cortada/The Tongue Cut Sparrow","Momoko Ishii","Ekare",NA,4.38,24,40,"Hardback","https://www.bookdepository.com/es/El-Gorrion-de-La-Lengua-Cortada-Tongue-Cut-Sparrow-Momoko-Ishii/9789802570737?ref=grid-view"
"4707","Divertiletras 1","Silvia Finder Gam","Guadal",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Divertiletras-1-Silvia-Finder-Gam/9789872066130?ref=grid-view"
"4708","Por Que Es Tan Guapo El Pavo Real? / Why Is the Turkey So Handsome?","Carla F. Baredes","Iamique",NA,4,1,59,"Paperback","https://www.bookdepository.com/es/Por-Que-Es-Tan-Guapo-El-Pavo-Real-Why-Is-Turkey-So-Handsome-Carla-F-Baredes/9789872083090?ref=grid-view"
"4709","100cia Para Chicos","Melina Furman","Chicos Net",NA,4.5,2,NA,"Paperback","https://www.bookdepository.com/es/100cia-Para-Chicos-Melina-Furman/9789872163105?ref=grid-view"
"4710","Mojarrita y El Pez, La - Libro Mas CD","Julio Llinas","El Narrador",NA,4,2,80,"Hardback","https://www.bookdepository.com/es/Mojarrita-y-El-Pez-La-Libro-Mas-CD-Julio-Llinas/9789872198718?ref=grid-view"
